gene_name	mag_id	e_value	gene_callers_id	length
Ribosomal_L3	WA_MAG_00041	2e-89	163232	1020
Ribosomal_L4	WA_MAG_00041	3.2e-41	163233	882
Ribosomal_L23	WA_MAG_00041	1.8e-18	163234	258
Ribosomal_L2	WA_MAG_00041	7.4e-11	163235	717
Ribosomal_S19	WA_MAG_00041	9.7e-29	163236	489
Ribosomal_L22	WA_MAG_00041	5.8e-20	163237	528
Ribosomal_S11	WA_MAG_00041	2.9e-31	1747442	384
RNA_pol_L	WA_MAG_00041	1e-14	1747443	933
Ribosomal_S15	WA_MAG_00041	2.3e-09	1051035	141
Ribosomal_L17	WA_MAG_00042	2.8e-36	881712	666
RNA_pol_L	WA_MAG_00042	2.3e-26	881713	993
Ribosomal_S11	WA_MAG_00042	3e-45	881715	384
Ribosomal_S13	WA_MAG_00042	4.3e-35	881716	375
eIF-1a	WA_MAG_00042	1.3e-28	881717	216
SecY	WA_MAG_00042	9e-109	881718	1344
Ribosomal_L27A	WA_MAG_00042	1.4e-41	881719	453
Ribosomal_L18p	WA_MAG_00042	3.5e-43	881722	357
Ribosomal_L6	WA_MAG_00042	8.2e-36	881723	543
Ribosomal_S8	WA_MAG_00042	9.3e-52	881724	399
Ribosomal_L5	WA_MAG_00042	3.4e-26	881726	546
ribosomal_L24	WA_MAG_00042	1.1e-24	881727	312
Ribosomal_L14	WA_MAG_00042	5.5e-58	881728	369
Ribosomal_S17	WA_MAG_00042	4.8e-32	881729	258
Ribosomal_L29	WA_MAG_00042	9.8e-15	881730	201
Ribosomal_L16	WA_MAG_00042	1.2e-50	881731	420
Ribosomal_S3_C	WA_MAG_00042	1.4e-39	881732	720
Ribosomal_L22	WA_MAG_00042	7.6e-29	881733	408
Ribosomal_S19	WA_MAG_00042	1.2e-39	881734	279
Ribosomal_L2	WA_MAG_00042	2.7e-35	881735	825
Ribosomal_L23	WA_MAG_00042	2.7e-30	881736	291
Ribosomal_L4	WA_MAG_00042	6.7e-63	881737	678
Ribosomal_L3	WA_MAG_00042	1.1e-19	881738	618
Ribosomal_S10	WA_MAG_00042	2.4e-38	881739	306
ADK	WA_MAG_00042	4.7e-53	5629	576
Ribosomal_S16	WA_MAG_00042	5.2e-24	1247102	639
ATP-synt_A	WA_MAG_00042	6.3e-49	1072221	915
OSCP	WA_MAG_00042	3.1e-49	1072224	549
ATP-synt	WA_MAG_00042	3.2e-100	1072226	861
Ribosomal_L32p	WA_MAG_00042	1.4e-23	718243	195
YajC	WA_MAG_00042	1.6e-24	894961	294
tRNA-synt_1d	WA_MAG_00042	5.1e-45	898205	1776
Ribosomal_L13	WA_MAG_00042	2.1e-55	25368	456
Ribosomal_S9	WA_MAG_00042	4.4e-51	25369	387
Ribosomal_S2	WA_MAG_00042	7.1e-66	25370	522
Ruv	XWA_MAG_00042	4.7e-32	391384	426
Adenylsucc_synt	WA_MAG_00042	3.8e-168	391395	1275
GrpE	WA_MAG_00042	2.3e-44	1101138	522
Chorismate_synt	WA_MAG_00042	8.5e-149	923581	1086
PGK	WA_MAG_00042	1.2e-150	1453398	1188
SmpB	WA_MAG_00042	5.6e-22	748160	207
AICARFT_IMPCHas	WA_MAG_00042	4.9e-98	1106703	1527
tRNA_m1G_MT	WA_MAG_00042	1.8e-58	757707	672
Ribosomal_L13	WA_MAG_00042	8.2e-55	1114139	456
Ribosomal_S9	WA_MAG_00042	9.6e-52	1114140	387
Ribosomal_S2	WA_MAG_00042	4.3e-89	1114141	972
EF_TS	WA_MAG_00042	6e-65	1114142	825
RRF	WA_MAG_00042	6.2e-60	1114144	552
Ribosomal_S15	WA_MAG_00042	2.9e-34	941897	270
Ribosomal_S20p	WA_MAG_00042	1.8e-15	1120683	216
Ribosomal_L1	WA_MAG_00042	1.8e-53	949122	690
SecG	WA_MAG_00042	2.8e-20	1304056	348
Ribosomal_S6	WA_MAG_00042	2.2e-07	601559	156
Ribosomal_L9_C	WA_MAG_00042	4.6e-26	601561	459
RBFA	WA_MAG_00042	1.9e-24	790433	360
Pept_tRNA_hydro	WA_MAG_00042	3.8e-56	268097	612
RsfS	WA_MAG_00042	8.2e-30	478517	369
Ribosomal_L21p	WA_MAG_00042	2.2e-39	1716818	546
Ribosomal_L27	WA_MAG_00042	1.1e-38	1716819	258
Ham1p_like	WA_MAG_00042	5.6e-46	664148	420
RNA_pol_Rpb6	WA_MAG_00042	6.5e-09	1552610	327
RecO_C	WA_MAG_00042	3e-21	161469	720
Ribosomal_L35p	WA_MAG_00042	7.4e-26	346726	198
Ribosomal_L20	WA_MAG_00042	1.9e-46	346727	345
ATP-synt_A	WA_MAG_00043	1.8e-50	1413219	768
Ribosomal_L21p	WA_MAG_00043	1.6e-36	1413223	348
Ribosomal_L27	WA_MAG_00043	3.5e-37	1413224	291
EF_TS	WA_MAG_00043	1.3e-62	1414445	855
RRF	WA_MAG_00043	4.6e-61	1414447	570
TsaE	WA_MAG_00043	9.2e-32	359831	513
RBFA	WA_MAG_00043	4e-26	1240941	435
Ribosomal_S15	WA_MAG_00043	4.8e-10	1240943	90
Ribosomal_L1	WA_MAG_00043	6.8e-54	14231	693
SecE	WA_MAG_00043	1.2e-20	14234	189
Ribosomal_L13	WA_MAG_00043	2.4e-22	190778	192
RNA_pol_Rpb6	WA_MAG_00043	1.1e-10	1428643	237
ATP-synt	WA_MAG_00043	3.2e-97	1078490	852
OSCP	WA_MAG_00043	4.5e-42	901473	552
YajC	WA_MAG_00043	1.9e-33	1080418	378
SmpB	WA_MAG_00043	2.4e-61	727589	450
ADK	WA_MAG_00043	2.3e-13	563140	309
Ribosomal_S10	WA_MAG_00043	9.9e-36	38527	312
Ribosomal_L4	WA_MAG_00043	7.7e-65	38528	624
Ribosomal_L23	WA_MAG_00043	5.2e-34	38529	288
Ribosomal_L2	WA_MAG_00043	6.1e-36	38530	774
Ribosomal_S19	WA_MAG_00043	6e-37	38531	282
Ribosomal_L22	WA_MAG_00043	7.1e-31	38532	333
Ribosomal_S3_C	WA_MAG_00043	3.3e-39	38533	660
Ribosomal_L16	WA_MAG_00043	1.3e-47	38534	417
Ribosomal_L29	WA_MAG_00043	9.4e-20	38535	210
Ribosomal_S15	WA_MAG_00043	2.6e-38	1626805	270
Ribosom_S12_S23	WA_MAG_00043	7e-44	1631122	423
Ribosomal_S7	WA_MAG_00043	8e-64	1631123	474
Ribosomal_S2	WA_MAG_00043	4.5e-90	48839	1059
EF_TS	WA_MAG_00043	6.6e-46	48840	708
GrpE	WA_MAG_00043	5.8e-53	1288289	663
UPF0054	WA_MAG_00043	3.3e-32	936037	447
IPPT	WA_MAG_00043	4.6e-82	941689	951
Adenylsucc_synt	WA_MAG_00043	1.7e-178	1121368	1299
RecO_C	WA_MAG_00043	1.2e-20	767964	822
Ribosomal_L20	WA_MAG_00043	1.5e-45	241916	357
Exonuc_VII_L	WA_MAG_00043	2.3e-97	245388	1038
Pept_tRNA_hydro	WA_MAG_00043	6.9e-57	259824	606
Ribosomal_S6	WA_MAG_00043	4.1e-25	259826	540
Ribosomal_L9_C	WA_MAG_00043	1.5e-25	259828	591
tRNA-synt_1d	WA_MAG_00043	2.5e-09	1160780	459
Ham1p_like	WA_MAG_00043	8.5e-45	984388	561
Ribosomal_S20p	WA_MAG_00043	2.5e-32	1347492	273
Ribosomal_L19	WA_MAG_00043	8.5e-47	1347495	363
tRNA_m1G_MT	WA_MAG_00043	3.4e-59	1347496	702
Ribosomal_S16	WA_MAG_00043	2.6e-28	1347498	246
Chorismate_synt	WA_MAG_00043	9.5e-122	650110	924
AICARFT_IMPCHas	WA_MAG_00043	3.8e-23	651186	363
ribosomal_L24	WA_MAG_00043	1.3e-22	1184907	345
Ribosomal_L5	WA_MAG_00043	2.9e-28	1184908	543
Ribosomal_S8	WA_MAG_00043	8.1e-52	1184909	402
Ribosomal_L6	WA_MAG_00043	2e-31	1184910	537
Ribosomal_L18p	WA_MAG_00043	8e-48	1184911	366
Ribosomal_L27A	WA_MAG_00043	2.4e-39	1184914	447
SecY	WA_MAG_00043	1.1e-114	1184915	1335
Ribosomal_S13	WA_MAG_00043	3.2e-34	1184916	369
Ribosomal_S11	WA_MAG_00043	1.4e-50	1184917	387
RNA_pol_L	WA_MAG_00043	2.7e-23	1184918	1092
Ribosomal_L17	WA_MAG_00043	6.3e-36	1184919	813
Ribosomal_L3	WA_MAG_00043	3e-18	833505	621
Ribosomal_S9	WA_MAG_00043	9.9e-50	1198487	399
Ribosomal_L13	WA_MAG_00043	1.3e-56	1198488	444
ATP-synt_A	WA_MAG_00043	7.8e-51	1725444	777
PGK	WA_MAG_00043	1e-103	338301	780
SecG	WA_MAG_00043	2e-18	1398897	396
eIF-1a	WA_MAG_00044	8.2e-29	1241300	219
SecY	WA_MAG_00044	1.8e-99	1241302	1263
Ribosomal_L27A	WA_MAG_00044	4e-20	1241303	399
Ribosomal_L18p	WA_MAG_00044	7.3e-38	1241305	363
Ribosomal_L6	WA_MAG_00044	1.1e-30	1241306	534
Ribosomal_S8	WA_MAG_00044	5.7e-44	1241307	399
Ribosomal_L5	WA_MAG_00044	1.5e-18	1241309	549
ribosomal_L24	WA_MAG_00044	4.8e-11	1241310	237
Ribosomal_L14	WA_MAG_00044	6.9e-56	1241311	369
Ribosomal_S17	WA_MAG_00044	1.4e-26	1241312	252
Ribosomal_L29	WA_MAG_00044	1.2e-18	1241313	186
Ribosomal_L16	WA_MAG_00044	2.3e-50	1241314	432
Ribosomal_S3_C	WA_MAG_00044	4.1e-42	1241315	693
Ribosomal_L22	WA_MAG_00044	9.8e-29	1241316	330
Ribosomal_S19	WA_MAG_00044	4.2e-36	1241317	279
Ribosomal_L2	WA_MAG_00044	3.2e-33	1241318	828
Ribosomal_L23	WA_MAG_00044	1.4e-20	1241319	282
Ribosomal_L4	WA_MAG_00044	1.3e-49	1241320	588
Ribosomal_L3	WA_MAG_00044	6e-12	1241321	576
Ribosomal_S10	WA_MAG_00044	6.7e-37	1241322	315
Ribosomal_L27	WA_MAG_00044	1.6e-41	887958	258
Ribosomal_L21p	WA_MAG_00044	1.3e-35	887959	306
IPPT	WA_MAG_00044	2.9e-11	890820	282
AICARFT_IMPCHas	WA_MAG_00044	1.2e-94	1253778	1533
Chorismate_synt	WA_MAG_00044	1e-136	22623	1083
IPPT	WA_MAG_00044	1.1e-23	25794	462
RNA_pol_Rpb6	WA_MAG_00044	5.2e-10	1086975	216
Ribosomal_L28	WA_MAG_00044	2.8e-26	909297	189
RBFA	WA_MAG_00044	1.4e-15	34271	306
Ribosomal_L1	WA_MAG_00044	7.5e-55	739678	693
Ribosomal_S20p	WA_MAG_00044	2.4e-23	743171	267
GrpE	WA_MAG_00044	4.1e-44	575257	603
Ham1p_like	WA_MAG_00044	1.7e-49	763292	603
Ribosomal_S16	WA_MAG_00044	5.2e-28	238594	228
ATP-synt_A	WA_MAG_00044	3.6e-54	1472861	690
RRF	WA_MAG_00044	1.2e-57	1664247	483
UPF0054	WA_MAG_00044	2.7e-26	449500	270
tRNA_m1G_MT	WA_MAG_00044	5.7e-42	276285	498
Ribosomal_L19	WA_MAG_00044	7.2e-45	276286	357
PGK	WA_MAG_00044	1.5e-150	452857	1194
Ribosomal_L32p	WA_MAG_00044	5.6e-13	1686523	159
ATP-synt	WA_MAG_00044	2.6e-85	1513744	885
OSCP	WA_MAG_00044	3.2e-18	1340979	369
ADK	WA_MAG_00044	7.2e-37	112448	570
ADK	WA_MAG_00044	6.9e-62	112449	642
Exonuc_VII_L	WA_MAG_00044	7e-70	1174649	1221
Ribosomal_S13	WA_MAG_00044	5e-36	1704307	363
Ribosomal_S11	WA_MAG_00044	7.1e-44	1704308	393
RNA_pol_L	WA_MAG_00044	8e-16	1704310	1005
Ribosomal_L17	WA_MAG_00044	8.4e-34	1704311	351
Ribosomal_S7	WA_MAG_00044	5.6e-65	653176	468
Ribosom_S12_S23	WA_MAG_00044	1e-42	653177	372
Ruv	XWA_MAG_00044	2.2e-27	477800	387
tRNA-synt_1d	WA_MAG_00044	5.9e-22	310794	1590
YajC	WA_MAG_00044	3e-30	1195537	267
SmpB	WA_MAG_00044	4.8e-57	1370588	477
Adenylsucc_synt	WA_MAG_00044	4.1e-172	1731209	1254
Ribosomal_S6	WA_MAG_00044	3.9e-33	678563	357
Ribosomal_S2	WA_MAG_00044	4e-96	1040362	789
EF_TS	WA_MAG_00044	9.6e-61	1040363	1059
Ribosomal_L9_C	WA_MAG_00044	4.3e-23	1575827	447
Ribosomal_S13	WA_MAG_00045	3.3e-39	1061088	477
Ribosomal_S11	WA_MAG_00045	7.4e-42	1061090	513
Ribosomal_S2	WA_MAG_00045	2.3e-26	8331	651
Ribosomal_S10	WA_MAG_00045	4.2e-26	537097	309
Ribosomal_L16	WA_MAG_00045	1.2e-31	537113	531
Ribosomal_S7	WA_MAG_00045	2e-37	537114	564
Ribosomal_L5	WA_MAG_00045	1.9e-11	717799	555
Ribosomal_L18p	WA_MAG_00045	5.1e-09	1432630	654
RNA_pol_L	WA_MAG_00045	3.8e-10	1106365	288
Ribosomal_L13	WA_MAG_00045	4e-10	224876	444
Ribosomal_S9	WA_MAG_00045	4e-27	224877	420
tRNA-synt_1d	WA_MAG_00045	5e-24	55079	2196
Ribosom_S12_S23	WA_MAG_00045	2.1e-44	1471966	444
Ribosomal_L6	WA_MAG_00045	3e-21	246039	576
Ribosomal_S8	WA_MAG_00045	1.6e-22	246040	390
SecY	WA_MAG_00045	1.7e-68	246042	1473
PGK	WA_MAG_00045	1.2e-122	1657576	1200
eIF-1a	WA_MAG_00045	2.5e-16	965320	306
Adenylsucc_synt	WA_MAG_00045	2.4e-77	965322	999
Ribosomal_L27A	WA_MAG_00045	2.5e-24	473613	456
Ribosomal_S15	WA_MAG_00045	9.2e-15	1365356	465
SecE	WA_MAG_00045	1.3e-07	135350	195
RNA_pol_Rpb6	WA_MAG_00045	1.3e-12	1725476	450
Ham1p_like	WA_MAG_00045	9.1e-43	672944	552
Ribosomal_L2	WA_MAG_00045	5e-14	1568048	768
Ribosomal_L23	WA_MAG_00045	1.5e-19	1568049	267
Ribosomal_L4	WA_MAG_00045	2.1e-43	1568050	777
Ribosomal_L3	WA_MAG_00045	1.1e-78	1568051	999
RNA_pol_L	WA_MAG_00046	3.5e-13	1259568	990
Ribosomal_S11	WA_MAG_00046	1.9e-33	1259569	384
Ribosomal_S13	WA_MAG_00046	6e-37	1259571	468
GrpE	WA_MAG_00046	2.4e-39	1118894	483
Ribosomal_S15	WA_MAG_00046	1.5e-14	1308343	459
ADK	WA_MAG_00046	7.5e-50	1308352	648
PGK	WA_MAG_00046	4.1e-97	788355	1263
SecE	WA_MAG_00046	5.8e-08	438388	267
Ribosomal_L1	WA_MAG_00046	1.4e-35	438391	645
Ribosomal_L29	WA_MAG_00046	1.6e-19	1170880	204
Ribosomal_S3_C	WA_MAG_00046	1.8e-20	1170881	696
Ribosomal_L22	WA_MAG_00046	1.8e-22	1170882	528
Ribosomal_S19	WA_MAG_00046	8.5e-29	1170883	492
Ribosomal_L23	WA_MAG_00046	2.9e-14	1170885	291
Ribosomal_L4	WA_MAG_00046	2.1e-39	1170886	879
Ribosomal_L3	WA_MAG_00046	1.2e-82	1170887	966
tRNA-synt_1d	WA_MAG_00046	9.8e-115	295911	1737
Adenylsucc_synt	WA_MAG_00046	3.3e-104	651102	1134
SecY	WA_MAG_00046	1.3e-72	828439	1920
Ribosomal_L27A	WA_MAG_00046	3.5e-21	828440	420
eIF-1a	WA_MAG_00046	2.2e-19	1714604	552
Ribosomal_L16	WA_MAG_00046	6.6e-30	1554382	540
Ribosomal_S3_C	WA_MAG_00046	4.7e-21	850990	411
Ribosomal_L29	WA_MAG_00046	1.2e-19	850991	204
Ribosomal_S17	WA_MAG_00046	4.8e-24	850994	345
Ribosomal_L14	WA_MAG_00046	2.3e-37	850995	399
Ribosomal_L5	WA_MAG_00046	1.9e-18	850998	528
Ribosomal_S8	WA_MAG_00046	8.4e-29	851000	390
Ribosomal_L6	WA_MAG_00046	1.5e-22	851001	555
Ribosomal_S10	WA_MAG_00046	2.5e-25	862391	330
AICARFT_IMPCHas	WA_MAG_00046	1.6e-94	1042003	1584
Ribosomal_S9	WA_MAG_00046	7.5e-35	690581	441
Ribosomal_L13	WA_MAG_00046	3.7e-12	690582	486
Ribosomal_L27A	WA_MAG_00046	6.7e-09	690583	366
Ham1p_like	WA_MAG_00046	9.1e-44	869053	609
RNA_pol_Rpb6	WA_MAG_00046	1.8e-15	1049303	276
Chorismate_synt	WA_MAG_00047	4.7e-100	6494	1050
RNA_pol_Rpb6	WA_MAG_00047	2.8e-14	884783	255
Ribosomal_L3	WA_MAG_00047	6.8e-77	358780	1005
Ribosomal_L4	WA_MAG_00047	2e-45	542851	837
Ribosomal_L23	WA_MAG_00047	6.3e-17	542852	258
Ribosomal_L2	WA_MAG_00047	5.5e-10	542853	591
Ribosomal_S2	WA_MAG_00047	1.4e-25	383316	621
Ribosomal_S15	WA_MAG_00047	3e-15	1118767	447
Ribosomal_L13	WA_MAG_00047	1.2e-14	764159	522
Ribosomal_S9	WA_MAG_00047	5.7e-35	764160	432
Adenylsucc_synt	WA_MAG_00047	4.8e-146	241511	1314
RNA_pol_L	WA_MAG_00047	1.5e-06	243908	342
RNA_pol_L	WA_MAG_00047	2.3e-07	243909	603
Ribosomal_S11	WA_MAG_00047	1.5e-32	243910	387
Ribosomal_S13	WA_MAG_00047	1.1e-35	243913	414
Ribosomal_S19	WA_MAG_00047	2.3e-28	772754	507
Ribosomal_L22	WA_MAG_00047	1.3e-17	772755	645
Ribosomal_S3_C	WA_MAG_00047	6.1e-21	772756	432
Ribosomal_L29	WA_MAG_00047	1.4e-17	772757	204
AICARFT_IMPCHas	WA_MAG_00047	3.2e-99	776330	1626
Ribosomal_L16	WA_MAG_00047	3.3e-28	967029	540
Ham1p_like	WA_MAG_00047	1.2e-38	279337	648
Ribosomal_S7	WA_MAG_00047	8.6e-35	1001579	645
Ribosomal_L6	WA_MAG_00047	3.7e-27	824532	543
Ribosomal_S8	WA_MAG_00047	1.1e-27	824533	390
Ribosomal_L5	WA_MAG_00047	4.2e-15	824535	528
Ribosomal_L14	WA_MAG_00047	5.7e-33	824538	402
Ribosomal_S17	WA_MAG_00047	2.7e-23	824539	291
tRNA-synt_1d	WA_MAG_00047	1.7e-08	1545460	504
tRNA-synt_1d	WA_MAG_00047	4.6e-15	1545461	1188
ADK	WA_MAG_00047	1.7e-49	850572	633
SecE	WA_MAG_00047	8.5e-08	331127	279
Ribosomal_L1	WA_MAG_00047	5.2e-38	331130	645
PGK	WA_MAG_00047	3.4e-104	1392887	1380
GrpE	WA_MAG_00047	3.8e-34	341121	528
eIF-1a	WA_MAG_00047	1.9e-15	871134	561
Ribosomal_L16	WA_MAG_00048	3.8e-33	1067473	540
Ribosomal_S13	WA_MAG_00048	2.2e-38	1261343	462
Ribosomal_S11	WA_MAG_00048	3.1e-34	1261345	384
RNA_pol_L	WA_MAG_00048	5.9e-16	1261346	927
Chorismate_synt	WA_MAG_00048	1.4e-92	1094486	990
Ribosomal_L1	WA_MAG_00048	4.3e-27	923081	447
SecE	WA_MAG_00048	1.1e-08	923086	267
Ribosomal_L27A	WA_MAG_00048	8.1e-10	577551	366
Ribosomal_L13	WA_MAG_00048	1.2e-12	577552	489
Ribosomal_S9	WA_MAG_00048	2.7e-33	577553	435
ADK	WA_MAG_00048	6.5e-54	1290996	663
Ribosomal_S15	WA_MAG_00048	1.5e-12	1291010	459
Chorismate_synt	WA_MAG_00048	3.6e-42	780126	363
RNA_pol_Rpb6	WA_MAG_00048	3.8e-13	780136	255
AICARFT_IMPCHas	WA_MAG_00048	4e-101	262526	1623
eIF-1a	WA_MAG_00048	8.3e-21	1501630	510
Chorismate_synt	WA_MAG_00048	9.8e-95	1506147	966
SecY	WA_MAG_00048	5.3e-69	450711	1962
Ribosomal_L27A	WA_MAG_00048	1.6e-20	450712	411
Ribosomal_L6	WA_MAG_00048	1.1e-31	450719	540
Ribosomal_S8	WA_MAG_00048	1.7e-26	450720	390
Ribosomal_L5	WA_MAG_00048	1.5e-17	450721	528
Ribosomal_L14	WA_MAG_00048	2e-37	450724	399
Ribosomal_S17	WA_MAG_00048	1.9e-25	450725	336
Ham1p_like	WA_MAG_00048	2.2e-39	1694566	645
Ribosomal_S9	WA_MAG_00048	1.6e-33	1695581	435
Ribosomal_L13	WA_MAG_00048	1.5e-12	1695582	489
Ribosomal_L27A	WA_MAG_00048	2.3e-10	1695583	222
Exonuc_VII_L	WA_MAG_00048	2e-71	119824	1182
tRNA-synt_1d	WA_MAG_00048	6.6e-32	663362	1713
Ribosomal_L29	WA_MAG_00048	4.8e-18	1030008	195
Ribosomal_S3_C	WA_MAG_00048	4.2e-20	1030009	672
Ribosomal_L22	WA_MAG_00048	2.8e-22	1030010	603
Ribosomal_S19	WA_MAG_00048	1.5e-28	1030011	495
Ribosomal_L2	WA_MAG_00048	6.7e-12	1030012	720
Ribosomal_L23	WA_MAG_00048	1.2e-16	1030013	261
Ribosomal_L4	WA_MAG_00048	9e-43	1030014	870
Ribosomal_L3	WA_MAG_00048	2.2e-86	1030015	1026
Ribosomal_S10	WA_MAG_00048	8.1e-23	687621	330
Adenylsucc_synt	WA_MAG_00048	1.9e-150	350335	1287
SmpB	WA_MAG_00049	6.7e-58	1240542	519
Ribosomal_L19	WA_MAG_00049	1.6e-47	185290	390
tRNA_m1G_MT	WA_MAG_00049	1.8e-56	185291	789
tRNA-synt_1d	WA_MAG_00049	3.5e-15	713459	831
RBFA	WA_MAG_00049	4.6e-26	1071587	399
RNA_pol_Rpb6	WA_MAG_00049	2.5e-15	1071599	354
RecO_C	WA_MAG_00049	5.2e-25	1071608	693
Ribosomal_L17	WA_MAG_00049	1.3e-39	1427858	423
RNA_pol_L	WA_MAG_00049	1.8e-11	1427859	456
Chorismate_synt	WA_MAG_00049	2.9e-140	21741	1107
UPF0054	WA_MAG_00049	5.6e-32	30221	501
Ribosomal_S7	WA_MAG_00049	3.2e-69	207449	471
Ribosom_S12_S23	WA_MAG_00049	4.4e-44	207450	372
Ribosomal_S15	WA_MAG_00049	2e-38	736523	270
Adenylsucc_synt	WA_MAG_00049	1.7e-172	1092149	1293
SecG	WA_MAG_00049	2.7e-20	1092153	366
Ribosomal_L29	WA_MAG_00049	3.6e-27	386118	261
Ribosomal_S17	WA_MAG_00049	1.1e-31	386119	231
Ribosomal_L14	WA_MAG_00049	1.5e-58	386120	369
ribosomal_L24	WA_MAG_00049	1.1e-21	386121	312
Ribosomal_L5	WA_MAG_00049	6.2e-25	386122	564
Ribosomal_S8	WA_MAG_00049	1.1e-49	386124	393
Ribosomal_L6	WA_MAG_00049	1.8e-40	386125	534
Ribosomal_L18p	WA_MAG_00049	2.3e-41	386126	360
YajC	WA_MAG_00049	6.9e-33	1446958	285
GrpE	WA_MAG_00049	2.8e-48	50124	573
Ham1p_like	WA_MAG_00049	4.4e-29	50127	330
RNA_pol_L	WA_MAG_00049	8.9e-14	1460653	492
Ribosomal_S11	WA_MAG_00049	3e-50	1460654	393
Ribosomal_S13	WA_MAG_00049	1.4e-35	1460655	369
ADK	WA_MAG_00049	7.9e-56	1460656	648
SecY	WA_MAG_00049	1e-112	1460657	1362
Ribosomal_L27A	WA_MAG_00049	3e-37	1460658	483
RsfS	WA_MAG_00049	1.4e-32	1660432	408
Ribosomal_L2	WA_MAG_00049	1e-35	782617	843
Ribosomal_S19	WA_MAG_00049	7.8e-37	782618	279
Ribosomal_L22	WA_MAG_00049	6.8e-32	782619	381
Ribosomal_S3_C	WA_MAG_00049	1.1e-42	782620	708
Ribosomal_L16	WA_MAG_00049	1.3e-52	782621	414
Ribosomal_S20p	WA_MAG_00049	1e-30	438064	264
Exonuc_VII_L	WA_MAG_00049	7.6e-102	1323042	1548
Ribosomal_L27	WA_MAG_00049	8.5e-38	1674765	270
Ribosomal_L21p	WA_MAG_00049	2.1e-36	1674766	645
ATP-synt_A	WA_MAG_00049	1.2e-57	803977	756
Ribosomal_L35p	WA_MAG_00049	8.2e-24	281938	201
Ribosomal_L20	WA_MAG_00049	1.3e-48	281939	363
Ribosomal_S16	WA_MAG_00049	1.1e-29	639073	459
eIF-1a	WA_MAG_00049	2.9e-29	294176	219
Ribosomal_L1	WA_MAG_00049	4.1e-57	119281	699
SecE	WA_MAG_00049	4.4e-23	119284	198
Pept_tRNA_hydro	WA_MAG_00049	4.8e-59	297661	699
Ribosomal_L32p	WA_MAG_00049	3.4e-27	1020482	207
AICARFT_IMPCHas	WA_MAG_00049	3.7e-116	159081	1590
Ribosomal_S6	WA_MAG_00049	6.1e-30	1569650	363
Ribosomal_L9_C	WA_MAG_00049	1.5e-22	1569652	627
Ribosomal_L28	WA_MAG_00049	2e-27	337432	291
OSCP	WA_MAG_00049	2.7e-49	1230739	561
ATP-synt	WA_MAG_00049	7.2e-96	1230741	876
Ribosomal_L28	WA_MAG_00050	1.4e-26	890179	234
UPF0054	WA_MAG_00050	4.1e-21	1438115	474
PGK	WA_MAG_00050	4.1e-151	1438119	1206
RecO_C	WA_MAG_00050	1.6e-19	35501	720
OSCP	WA_MAG_00050	1.1e-17	1270953	276
ATP-synt	WA_MAG_00050	7.3e-101	1270955	861
YajC	WA_MAG_00050	2.2e-26	391719	279
Ribosomal_L9_C	WA_MAG_00050	8.7e-25	921038	453
Ribosomal_S6	WA_MAG_00050	1.8e-32	921040	396
SecE	WA_MAG_00050	1.6e-19	1452476	198
Ribosomal_L1	WA_MAG_00050	1.6e-52	1452479	690
Ribosomal_L18p	WA_MAG_00050	6.2e-44	1102573	336
Ribosomal_L27A	WA_MAG_00050	4.6e-40	1102576	453
SecY	WA_MAG_00050	7.4e-107	1102577	1353
eIF-1a	WA_MAG_00050	1e-28	1102578	216
Ribosomal_S13	WA_MAG_00050	7.6e-35	1102579	375
Ribosomal_S11	WA_MAG_00050	2e-46	1102580	384
RNA_pol_L	WA_MAG_00050	1e-25	1102582	993
Ribosomal_L17	WA_MAG_00050	6.7e-36	1102583	495
tRNA-synt_1d	WA_MAG_00050	1.7e-44	1102589	1638
Chorismate_synt	WA_MAG_00050	1.6e-146	56947	1065
Ruv	XWA_MAG_00050	5.8e-36	1641413	432
IPPT	WA_MAG_00050	9.6e-73	60254	897
GrpE	WA_MAG_00050	4.5e-41	1118865	543
Ribosomal_L21p	WA_MAG_00050	6e-39	1645957	540
Ribosomal_L27	WA_MAG_00050	1.8e-37	1645958	261
Ribosomal_L13	WA_MAG_00050	6.9e-56	1645971	456
Ribosomal_S9	WA_MAG_00050	2e-49	1645972	387
Ribosomal_S2	WA_MAG_00050	6.2e-93	1645974	873
EF_TS	WA_MAG_00050	5.7e-46	1645975	663
tRNA_m1G_MT	WA_MAG_00050	2.3e-56	434116	717
Ribosomal_L19	WA_MAG_00050	1.1e-44	434118	345
Ribosomal_L20	WA_MAG_00050	1.3e-48	434124	345
Ribosomal_L28	WA_MAG_00050	3.6e-26	1677391	234
Ribosomal_L32p	WA_MAG_00050	7.5e-22	808069	198
Ham1p_like	WA_MAG_00050	2.2e-62	986650	582
Ribosomal_L6	WA_MAG_00050	2.9e-33	1168378	498
Ribosomal_S8	WA_MAG_00050	4.6e-52	1168379	402
Ribosomal_L5	WA_MAG_00050	1.4e-26	1168381	552
ribosomal_L24	WA_MAG_00050	1.6e-26	1168382	315
Ribosomal_L14	WA_MAG_00050	1e-57	1168383	369
Ribosomal_S17	WA_MAG_00050	5.3e-31	1168384	252
ADK	WA_MAG_00050	4.6e-53	1522056	573
SmpB	WA_MAG_00050	2.7e-57	1704958	462
Ribonuclease_P	WA_MAG_00050	5.2e-18	1355261	345
RNA_pol_Rpb6	WA_MAG_00050	1.1e-07	1004831	321
